# Originator: Lucas Merckelbach
# Dataset: German Bight filtered T and C
# Number of profiles: 36
# Creation time: Wed Oct 23 15:44:58 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1376319639.85061646    40.16835525    14.15535319    28.42000008     0.40516388    -0.01720579     0.36190467             33
1376319641.81345320    40.16871806    14.15602557    28.05000067     0.39908270    -0.01781790     0.36613631             33
1376319643.81421614    40.16984047    14.15845137    27.76000023     0.38581133    -0.01864736     0.34149188             33
1376319645.82104492    40.17134934    14.16140386    27.44999886     0.37724789    -0.02022571     0.31645829             33
1376319647.81836653    40.17255973    14.16321509    27.13999987     0.37807339    -0.02352774     0.28863374             33
1376319649.82080078    40.17401874    14.16573445    26.87000036     0.37901349    -0.02645700     0.27691088             33
1376319651.81525373    40.17510400    14.16781536    26.55999899     0.38061929    -0.02806279     0.33849771             33
1376319653.81909180    40.17572425    14.16940610    26.21000051     0.38239624    -0.02963677     0.39947505             33
1376319655.85061646    40.17691547    14.17205968    25.92999935     0.38633232    -0.02884955     0.38349444             33
1376319657.81647444    40.17869953    14.17496320    25.65000057     0.39025580    -0.02806486     0.36756496             33
1376319659.84860229    40.17987342    14.17668227    25.29999971     0.38688334    -0.02724687     0.35326757             33
1376319661.82230330    40.18066235    14.17787891    24.96999979     0.38318281    -0.02663011     0.34284557             33
1376319663.81784058    40.18222882    14.18009110    24.69000101     0.38012802    -0.02653370     0.32990371             33
1376319665.81946516    40.18451672    14.18377009    24.37000036     0.37930449    -0.02735722     0.31748461             33
1376319667.81351423    40.18743592    14.18890134    24.04000044     0.38014923    -0.02745434     0.31779022             33
1376319669.81887817    40.19023039    14.19358426    23.74000072     0.38498601    -0.02584208     0.34816408             33
1376319671.81802368    40.19390689    14.19916793    23.42999935     0.38817819    -0.02456339     0.37541765             33
1376319673.81363630    40.19760080    14.20518713    23.08000088     0.38170504    -0.02537253     0.38005307             33
1376319675.82192993    40.19928519    14.20827847    22.78000116     0.37524578    -0.02619389     0.38417367             33
1376319677.81360579    40.19995553    14.20905615    22.53000021     0.37524578    -0.02699769     0.35508164             33
1376319679.81979370    40.20017140    14.20917748    22.20000029     0.37524578    -0.02780539     0.32584888             33
1376319681.91784668    40.20370892    14.21282565    21.86000109     0.38240665    -0.02362875     0.30696012             33
1376319683.81863403    40.21333657    14.22786914    21.57000065     0.38846660    -0.01999278     0.29464718             33
1376319685.81345320    40.22312820    14.24452181    21.28999949     0.38925787    -0.01898272     0.31034344             33
1376319687.81937361    40.22962884    14.25382939    20.92999935     0.38177251    -0.02230955     0.36319241             33
1376319689.82159424    40.23513975    14.26127389    20.58000088     0.38002329    -0.02415896     0.39789483             33
1376319691.83987427    40.24002100    14.26762605    20.29999971     0.38889392    -0.02335254     0.40065746             33
1376319693.81742048    40.24454877    14.27355426    20.02000093     0.39372194    -0.02318284     0.39496195             33
1376319695.82467651    40.24986075    14.28064016    19.65999961     0.38166519    -0.02559419     0.35603490             33
1376319697.81348372    40.25618942    14.28841295    19.32999969     0.37030984    -0.02782526     0.31790683             33
1376319699.81683350    40.26407381    14.29810752    19.06000018     0.37777455    -0.02533702     0.30554326             33
1376319701.82376099    40.27255572    14.30822869    18.75000000     0.38504023    -0.02291513     0.29350936             33
1376319703.84040022    40.28141571    14.31816327    18.38000059     0.38346598    -0.02268928     0.31434780             33
1376319705.82150984    40.29301632    14.33161348    18.07000041     0.38166490    -0.02268928     0.33191276             33
1376319707.82006836    40.30659503    14.34666698    17.79000044     0.37719910    -0.02433062     0.33901725             33
1376319709.85311890    40.32542784    14.36754124    17.46000051     0.37050867    -0.02767584     0.32998058             33
1376319711.81478882    40.35112411    14.39759467    17.15999961     0.37253382    -0.03147500     0.34031023             33
1376319713.81833601    40.38169633    14.43595834    16.85999990     0.38873626    -0.03633573     0.38265236             33
1376319715.82462263    40.54212425    14.55967995    16.51000023     0.40104274    -0.03956810     0.41015245             33
1376319717.87594604    41.44384192    15.44288763    16.15000010     0.39947750    -0.03722024     0.38701410             33
1376319719.82239485    42.73134983    16.86898411    15.80000043     0.39752367    -0.03482431     0.36434780             33
1376319721.82565308    43.44562416    17.68403703    15.44000030     0.37678275    -0.03067612     0.37115216             33
1376319723.85156965    43.70476314    17.90019347    15.11000037     0.35671069    -0.02666171     0.37773708             33
1376319725.87899780    43.81037128    17.96278066    14.80999947     0.37348487    -0.02120656     0.35305106             33
1376319727.86813354    43.85402352    17.98288383    14.50999975     0.39078955    -0.01672016     0.33006934             33
1376319729.81588745    43.87356845    17.98699086    14.19999957     0.39731793    -0.02012432     0.31941394             33
1376319731.81925154    43.88655948    17.98902407    13.86999965     0.38924437    -0.03223467     0.32623417             33
1376319733.81491089    43.89710340    17.99124001    13.56999993     0.38042751    -0.03807470     0.32391556             33
1376319735.88761091    43.90475719    17.99264093    13.27999949     0.37077546    -0.03244433     0.30547652             33
1376319737.81851912    43.91009943    17.99399922    12.97999978     0.36828780    -0.02629307     0.29822194             33
1376319739.81439924    43.91519239    17.99374670    12.71000028     0.39162785    -0.01904961     0.33170568             33
1376319741.81543684    43.91985187    17.99303201    12.41000056     0.41231080    -0.01242226     0.36105845             33
1376319743.84661865    43.92311151    17.99397572    12.05999970     0.39080558    -0.01573076     0.32505607             33
1376319745.83908081    43.92530172    17.99353216    11.75999999     0.36973254    -0.01897276     0.28977722             33
1376319747.85604858    43.92724275    17.99207050    11.48000002     0.36453217    -0.01397339     0.33707936             33
1376319749.81787109    43.92984912    17.99213786    11.20000005     0.36139734    -0.00958463     0.37887357             33
1376319751.82476807    43.93212150    17.99168394    10.93000054     0.37377417    -0.01258957     0.38328538             33
1376319753.89477539    43.93393776    17.99102234    10.65999985     0.40030572    -0.02304140     0.34530512             33
1376319755.81745100    43.93570547    17.99066638    10.36999941     0.41358626    -0.02999309     0.31627125             33
1376319757.82073975    43.93782704    17.99082173    10.06000042     0.40470366    -0.03080060     0.30389064             33
1376319759.82263899    43.93978641    17.99118322     9.76999998     0.38913160    -0.02988489     0.29391049             33
1376319761.83300781    43.94148232    17.99178855     9.47000027     0.35090313    -0.02323646     0.29153931             33
1376319763.81851912    43.94288769    17.99260014     9.17999983     0.32109254    -0.01703346     0.29132878             33
1376319765.81787109    43.94359350    17.99243137     8.93999994     0.35486007    -0.01291547     0.30949504             33
1376319767.86640120    43.94554129    17.99236318     8.67999971     0.38797605    -0.00887694     0.32731078             33
1376319769.89331770    43.94701399    17.99302704     8.34999979     0.40940236    -0.01183341     0.30570593             33
1376319771.82611084    43.94795617    17.99363689     8.04000020     0.42606219    -0.01439646     0.28733513             33
1376319773.81845808    43.94875654    17.99288851     7.74999976     0.46107488    -0.01477856     0.28244903             33
1376319775.82397461    43.94915390    17.99205459     7.40999997     0.50593563    -0.01320450     0.29009440             33
1376319777.82315063    43.95010386    17.99205086     7.02000022     0.53617983    -0.00920431     0.29491915             33
1376319779.81900024    43.95057789    17.99167037     6.60000026     0.54168718    -0.00133669     0.29499710             33
1376319781.81940413    43.95019102    17.99152650     6.20000005     0.53612467     0.00396556     0.30492094             33
1376319783.82501221    43.94997755    17.99154590     5.73000014     0.47140692    -0.00412416     0.36769862             33
1376319785.81719971    43.94955364    17.99053638     5.29999971     0.40844758    -0.01199407     0.42877060             33
1376319787.82482910    43.94922022    17.98945085     4.90999997     0.42613799    -0.02857737     0.37261134             33
1376319789.89001465    43.95015828    17.98911246     4.58000004     0.44687070    -0.04599285     0.31098508             33
1376319791.81738997    43.95077586    17.98914418     4.21000004     0.45556649    -0.04886922     0.32955501             33
1376319793.81635237    43.95181963    17.98944453     3.81999999     0.46443242    -0.04886922     0.37790507             33
1376319795.81830549    43.95338085    17.98999766     3.40000004     0.47273482    -0.04022587     0.41052409             33
1376319797.82031965    43.95398159    17.98991573     3.03000003     0.47999394    -0.02086823     0.42176286             33
1376319799.82538557    43.95450901    17.98981844     2.54999995     0.48273484    -0.01117470     0.41330044             33
1376319801.81802368    43.95472336    17.98992963     2.13000000     0.47466053    -0.02490101     0.35920894             33
1376319803.82092285    43.95412033    17.98880725     1.75999999     0.46728769    -0.03837893     0.31399254             33
1376319805.82284546    43.95377572    17.98829409     1.36000007     0.46398844    -0.05075113     0.32180526             33
1376319807.82550764    43.95361023    17.98918473     0.97999997     0.45919709    -0.06259034     0.32925667             33
1376319809.81641340    43.95444469    17.98995713     0.57999998     0.25587116    -0.03130943     0.30629926             33
1376319811.84262800    43.95367899    17.98843244     0.28000001     0.04641924     0.00091394     0.28265016             33
1376319813.81771851    43.95208205    17.98705484     0.17999999    -0.03221491     0.02813048     0.24794783             33
1376319815.82242537    43.95268061    17.98818972     0.23000000    -0.01411051     0.06961973     0.17436935             33
1376319817.82462263    43.95302403    17.98866217     0.12000000     0.00138153     0.11014748     0.10095317             33
1376319819.82162476    43.95234720    17.98730157     0.16000001    -0.05014981     0.11483215     0.05494917             34
1376319821.82290649    43.95209291    17.98633028     0.22000000    -0.10205056     0.11955040     0.00861538             34
1376319823.82495117    43.95213499    17.98584070     0.28999999    -0.18150832     0.05720605     0.03372353             34
1376319825.84194946    43.95027881    17.98445557     0.39999999    -0.26448944    -0.01794666     0.07381128             34
1376319827.82428694    43.94959923    17.98301604     0.54000001    -0.39456326    -0.04712389     0.09569671             34
1376319829.82507324    43.95326425    17.98570354     0.75999998    -0.55314109    -0.04712389     0.10594120             34
1376319831.82929182    43.95658823    17.98987844     1.01000004    -0.62800921    -0.05154670     0.12795504             34
1376319833.88834333    43.95710988    17.99014987     1.28999993    -0.56612226    -0.06344803     0.17017907             34
1376319835.82654524    43.95845817    17.99078300     1.62000000    -0.51943391    -0.07242656     0.20203345             34
1376319837.81808472    43.95881857    17.99100815     1.88999996    -0.48339728    -0.06257377     0.27925007             34
1376319839.82260132    43.95873148    17.99078973     2.17999995    -0.44877422    -0.05077045     0.36076640             34
1376319841.81771851    43.95977031    17.99134645     2.46999994    -0.43062342    -0.04138988     0.34850806             34
1376319843.86303711    43.96023141    17.99139145     2.82000005    -0.42076953    -0.03380995     0.29901221             34
1376319845.82867432    43.96083157    17.99190474     3.07999998    -0.43830450    -0.03234415     0.26170561             34
1376319847.82642317    43.96132215    17.99253376     3.35999995    -0.48682828    -0.03800525     0.23994418             34
1376319849.85205078    43.96171008    17.99284358     3.70000005    -0.51883118    -0.03907866     0.22966518             34
1376319851.89361572    43.96239898    17.99306014     4.02000010    -0.51480352    -0.03021783     0.24431939             34
1376319853.82431746    43.96305828    17.99305126     4.33999985    -0.51172179    -0.02343803     0.25553196             34
1376319855.81723738    43.96290609    17.99338793     4.67000008    -0.51650663    -0.03220745     0.28733785             34
1376319857.81811523    43.96308552    17.99360948     5.03000021    -0.52224896    -0.04287175     0.32158626             34
1376319859.82183838    43.96412222    17.99377041     5.38999975    -0.49086834    -0.03980742     0.32339989             34
1376319862.01822615    43.96439933    17.99375286     5.70999980    -0.44872053    -0.03263333     0.31536834             34
1376319863.82422590    43.96406987    17.99299031     6.02999985    -0.41673171    -0.02709652     0.32455828             34
1376319865.82144880    43.96361496    17.99219684     6.34000003    -0.38628965    -0.02180225     0.33749283             34
1376319867.82669067    43.96228451    17.99084962     6.62000000    -0.37179273    -0.02491170     0.33650722             34
1376319869.90659285    43.96185551    17.98992148     6.89000010    -0.39952853    -0.04459517     0.30586561             34
1376319871.82025862    43.96214438    17.98952314     7.21000016    -0.41828744    -0.05240789     0.29112740             34
1376319873.82224226    43.96163638    17.98878569     7.50000000    -0.43263805    -0.03536653     0.30490458             34
1376319875.82321882    43.96098700    17.98841790     7.77999997    -0.44297244    -0.02309445     0.31482601             34
1376319877.82651472    43.96107022    17.98848769     8.10000002    -0.40465895    -0.01741819     0.32100169             34
1376319879.81848860    43.96101909    17.98794965     8.38999987    -0.37381404    -0.01321206     0.32566826             34
1376319881.82467651    43.96082200    17.98765482     8.65999997    -0.36724124    -0.01727197     0.29194179             34
1376319883.82470703    43.96128291    17.98752432     8.84999990    -0.36789656    -0.02185921     0.26033257             34
1376319885.82806396    43.96184458    17.98708139     9.04999971    -0.39082061    -0.02863110     0.21578713             34
1376319887.92504883    43.96203140    17.98688592     9.29000020    -0.42915784    -0.03576361     0.17023833             34
1376319889.82211304    43.96189966    17.98672905     9.54999983    -0.43705281    -0.03913381     0.20255606             34
1376319891.82403564    43.96193781    17.98699998     9.82999980    -0.42182916    -0.04092483     0.32203468             34
1376319893.82038069    43.96183796    17.98725312    10.08999944    -0.40855585    -0.03917474     0.37303186             34
1376319895.82630110    43.96173790    17.98691271    10.36000013    -0.38180090    -0.02490543     0.30334916             34
1376319897.82556868    43.96134430    17.98660687    10.62999964    -0.36164564    -0.01400291     0.24997923             34
1376319899.81946516    43.96120241    17.98639012    10.85999966    -0.37761892    -0.01577772     0.25297952             34
1376319901.82992554    43.96013905    17.98610277    11.10000014    -0.38938499    -0.01708506     0.25518956             34
1376319903.82580566    43.95956134    17.98605794    11.34999990    -0.40860994    -0.02091217     0.26254817             34
1376319905.95593262    43.96017556    17.98613546    11.57999992    -0.42877708    -0.02529633     0.27108625             34
1376319907.82208252    43.96081664    17.98602118    11.84999943    -0.41710788    -0.02719502     0.27141107             34
1376319909.81943464    43.96124479    17.98536991    12.13000059    -0.38930705    -0.02898862     0.26894442             34
1376319911.82077026    43.96044211    17.98463566    12.38999963    -0.37935029    -0.02690828     0.27239435             34
1376319913.83054304    43.95879860    17.98266503    12.63000011    -0.38115057    -0.01880698     0.28526286             34
1376319915.82870483    43.95817587    17.98197768    12.89000034    -0.38315554    -0.01396263     0.29064635             34
1376319917.81900024    43.95958511    17.98368467    13.12000036    -0.38853995    -0.01396263     0.27724090             34
1376319919.82089233    43.96018191    17.98433089    13.33999991    -0.39243136    -0.01396263     0.26755255             34
1376319921.82479858    43.95949943    17.98400994    13.60000014    -0.39612124    -0.01909586     0.26786181             34
1376319923.95828962    43.95975722    17.98362182    13.86999965    -0.39967581    -0.02442848     0.26888990             34
1376319925.82038069    43.95795695    17.98170438    14.09000039    -0.39758162    -0.02163624     0.27490497             34
1376319927.82391357    43.95227348    17.97528647    14.32999969    -0.39489373    -0.01805238     0.28262534             34
1376319929.82147932    43.94965550    17.97272371    14.57999945    -0.38692095    -0.01745329     0.27871444             34
1376319931.84430647    43.94254461    17.96536079    14.83000040    -0.37351087    -0.01745329     0.26944316             34
1376319933.82412720    43.93284049    17.95429504    15.04999995    -0.37590597    -0.01814797     0.25155592             34
1376319935.82763672    43.92987974    17.94991010    15.29999971    -0.39561598    -0.01993979     0.21477444             34
1376319937.82507324    43.92663395    17.94500596    15.54999948    -0.40547301    -0.02049819     0.20331137             34
1376319939.82031965    43.90854894    17.93158156    15.78999996    -0.39834688    -0.01782588     0.25816283             34
1376319941.98385620    43.60323290    17.69139846    16.03000045    -0.38870322    -0.01418573     0.29707925             34
1376319943.82553816    42.91194150    17.00295891    16.28000021    -0.37414834    -0.00864102     0.28048462             34
1376319945.82529402    42.06432316    16.08418630    16.49999976    -0.35644526    -0.00186782     0.25896964             34
1376319947.82944441    41.26448926    15.22311936    16.69999957    -0.36485532    -0.00445553     0.24044214             34
1376319949.86206055    40.77329295    14.68206451    16.92000031    -0.37651039    -0.00804171     0.21476581             34
1376319951.82526350    40.58539575    14.50548989    17.13000059    -0.39441436    -0.00924924     0.21705769             34
1376319953.82559919    40.51220118    14.45578751    17.33999968    -0.42137450    -0.01014791     0.22943195             34
1376319955.82944441    40.47571070    14.43554225    17.56000042    -0.42698156    -0.01047198     0.22527433             34
1376319957.82956648    40.45049682    14.41824707    17.81000018    -0.41563754    -0.01047198     0.20151032             34
1376319959.99993896    40.42697824    14.39858455    18.04000020    -0.40088649    -0.01079896     0.20010308             34
1376319961.82633162    40.40468320    14.37922801    18.25000048    -0.38486676    -0.01149547     0.22937018             34
1376319963.85308838    40.38777073    14.36515219    18.45999956    -0.37095762    -0.01238563     0.25721371             34
1376319965.82941389    40.37394434    14.35481152    18.68999958    -0.38112508    -0.01302109     0.24782126             34
1376319967.88278198    40.36160317    14.34492720    18.91999960    -0.39503091    -0.01389021     0.23497539             34
1376319969.82428694    40.35050101    14.33654880    19.12999988    -0.40241133    -0.01458479     0.21762589             34
1376319971.82761335    40.33874129    14.32637943    19.34000015    -0.41136021    -0.01547968     0.19421080             34
1376319973.82888794    40.32684249    14.31555154    19.57999945    -0.40987585    -0.01445224     0.20983590             34
1376319975.82177734    40.31739584    14.30867193    19.81999993    -0.40177595    -0.01175227     0.25627474             34
1376319978.03781128    40.30904486    14.30215476    20.03999949    -0.39512076    -0.01281723     0.28554133             34
1376319979.83102417    40.30043823    14.29485020    20.22000074    -0.39095824    -0.01628599     0.29625829             34
1376319981.82901001    40.29322892    14.28864664    20.42999983    -0.38763543    -0.01902628     0.29682116             34
1376319983.82864380    40.28668658    14.28227720    20.66999912    -0.38938722    -0.01727450     0.21107378             34
1376319985.90762329    40.28083436    14.27702119    20.88000059    -0.39176089    -0.01582327     0.13946704             34
1376319987.82495117    40.27546009    14.27269872    21.08000040    -0.39661884    -0.01651726     0.16999866             34
1376319989.82437849    40.26966505    14.26662315    21.31000042    -0.40290541    -0.01741534     0.20950904             34
1376319991.82882690    40.26470959    14.26141339    21.51000023    -0.40378079    -0.01684356     0.21442925             34
1376319993.83074951    40.26107561    14.25874373    21.71999931    -0.40467935    -0.01594499     0.21921975             34
1376319995.82633162    40.25768480    14.25571053    21.94999933    -0.39980463    -0.01617267     0.23036137             34
1376319997.82568359    40.25443411    14.25325407    22.14999914    -0.39007750    -0.01705695     0.24915810             34
1376319999.84125471    40.25030549    14.24962149    22.32000113    -0.38730618    -0.01692383     0.25400778             34
1376320001.82086182    40.24392629    14.24171176    22.53999949    -0.39262560    -0.01515068     0.24203514             34
1376320003.93152571    40.23753247    14.23351505    22.79000044    -0.39529535    -0.01426077     0.21733967             34
1376320005.82825422    40.23278381    14.22746769    22.99000025    -0.39321062    -0.01495567     0.17847574             34
1376320007.82177734    40.22839979    14.22226194    23.18000078    -0.39123778    -0.01570796     0.14695977             34
1376320009.82053328    40.22459013    14.21836947    23.39999914    -0.39254091    -0.01570796     0.19539572             34
1376320011.82812500    40.22188606    14.21573669    23.65999937    -0.39432502    -0.01570796     0.26170913             34
1376320013.83045149    40.21955088    14.21304730    23.85999918    -0.39444441    -0.01763220     0.25711816             34
1376320015.82397461    40.21607051    14.20904073    24.04000044    -0.39444441    -0.02030892     0.24455928             34
1376320017.82467651    40.21140361    14.20314041    24.28999901    -0.39268265    -0.01962263     0.23688024             34
1376320019.82891846    40.20770001    14.19804211    24.53999996    -0.38909673    -0.01693319     0.22731462             34
1376320021.98462629    40.20579467    14.19585426    24.71999884    -0.39094532    -0.01620542     0.22920072             34
1376320023.82611084    40.20459011    14.19525979    24.90999937    -0.39573944    -0.01689030     0.23779697             34
1376320025.82574463    40.20298592    14.19394321    25.16000032    -0.39705109    -0.01778196     0.23658619             34
1376320027.83004761    40.20138495    14.19217632    25.40999889    -0.39200519    -0.01841270     0.22070137             34
1376320029.84854841    40.20029669    14.19092997    25.56999922    -0.38599399    -0.01901448     0.20478170             34
1376320031.82538557    40.19912711    14.18955394    25.78000069    -0.38807868    -0.01762468     0.23401688             34
1376320033.82556868    40.19793579    14.18841123    26.04000092    -0.39076140    -0.01583620     0.27163868             34
1376320035.83084106    40.19648012    14.18692501    26.27000093    -0.39153745    -0.01687536     0.25092303             34
1376320037.83042097    40.19495554    14.18513165    26.45999908    -0.39243529    -0.01867102     0.21490991             34
1376320039.98092651    40.19392613    14.18413431    26.71000004    -0.39081860    -0.01982545     0.20690862             34
1376320041.82819319    40.19291727    14.18288165    26.94000006    -0.38873408    -0.02052029     0.20976886             34
1376320043.85791016    40.19176892    14.18137827    27.13000059    -0.38840488    -0.02000217     0.21479410             34
1376320045.82837629    40.19047322    14.18013077    27.37999916    -0.38971323    -0.01869381     0.21935254             34
1376320047.86972046    40.18891803    14.17867005    27.63000011    -0.39068225    -0.01799630     0.22427209             34
1376320049.82553816    40.18813548    14.17764050    27.83999920    -0.38998702    -0.01938678     0.22580194             34
1376320051.82986450    40.18832809    14.17781752    28.05000067    -0.38920844    -0.02105915     0.23070411             34
1376320053.83148909    40.18720741    14.17771837    28.28999996    -0.38920844    -0.02170672     0.24862993             34
1376320055.82461548    40.18584574    14.17571965    28.51000071    -0.38920844    -0.02260217     0.27341746             34
1376320057.94311523    40.18511667    14.17329781    28.75999928    -0.38999659    -0.02032480     0.26645664             34
1376320059.83172607    40.18378630    14.17118946    29.01000023    -0.39060006    -0.01851437     0.25928062             34
1376320061.82327986    40.18269700    14.16938356    29.23000097    -0.39095375    -0.01745329     0.26283278             34
1376320063.82986450    40.18152715    14.16800476    29.44999933    -0.39095375    -0.01745329     0.27721388             34
1376320065.91159058    40.18103102    14.16745199    29.70999956    -0.38911811    -0.01653547     0.27519566             34
1376320067.82443953    40.18100846    14.16715488    29.96000051    -0.38632293    -0.01513788     0.26085474             34
1376320069.82642317    40.18060065    14.16655999    30.19000053    -0.38489785    -0.01457958     0.24784381             34
1376320071.83111572    40.18030821    14.16608727    30.42000055    -0.38683852    -0.01587335     0.24584839             34
1376320073.82135725    40.18011999    14.16597127    30.68000078    -0.38789729    -0.01756255     0.24792379             34
1376320076.02969360    40.17962946    14.16557326    30.92000008    -0.37715546    -0.01845771     0.28489103             34
1376320077.83087158    40.17671379    14.16019407    31.17000103    -0.36913013    -0.01912648     0.31250964             34
1376320079.82803345    40.17172092    14.15074615    31.38999939    -0.36314869    -0.03235346     0.29497502             34
1376320081.83099365    40.16829705    14.14433497    31.61000013    -0.35747397    -0.04694559     0.27221995             34
1376320083.92154646    40.16745522    14.14257533    31.87000036    -0.37022267    -0.04288245     0.18541727             34
1376320085.82926130    40.16734026    14.14284934    32.03999996    -0.38549481    -0.03455220     0.09806350             34
1376320087.82550764    40.16676100    14.14221679    32.13999987    -0.40444171    -0.02538604     0.09905020             34
1376320089.82577515    40.16605764    14.14080975    32.37999916    -0.41776392    -0.01967652     0.16857984             34
1376320091.83136702    40.16550279    14.13987308    32.67999887    -0.42460753    -0.01540459     0.24327325             34
1376320093.82245588    40.16495094    14.13896754    32.88000107    -0.40567906    -0.01961091     0.25818145             34
1376320095.82885742    40.16476675    14.13912165    33.05999994    -0.38105114    -0.02354937     0.27686981             34
1376320097.82778931    40.16453409    14.13876579    33.32000017    -0.35962431    -0.01705639     0.28854725             34
1376320099.82409668    40.16373995    14.13790820    33.55999947    -0.33014830    -0.00812427     0.30461141             34
1376320101.95761824    40.16349100    14.13769029    33.74000072    -0.35386032    -0.01404857     0.28302475             34
1376320103.82245588    40.16386292    14.13752993    33.95999908    -0.37810896    -0.02028393     0.26216546             34
1376320105.82577515    40.16370729    14.13729363    34.24000025    -0.39935990    -0.02206313     0.19769596             34
1376320107.82894897    40.16359232    14.13683460    34.38999891    -0.41165378    -0.02141609     0.13938992             34
1376320109.85189819    40.16319474    14.13617219    34.56000090    -0.41640858    -0.02220868     0.15378676             34
1376320111.82529402    40.16253994    14.13480276    34.90999937    -0.40943979    -0.02429932     0.24791265             34
1376320113.82794189    40.16232823    14.13382970    35.28000116    -0.39330783    -0.02857910     0.32972048             34
1376320115.83413696    40.16267343    14.13507075    35.45000076    -0.36930768    -0.03441698     0.32275532             34
1376320117.82459211    40.16228879    14.13517986    35.59000015    -0.33721843    -0.04267387     0.31094763             34
1376320119.97443342    40.16134398    14.13308686    35.85000038    -0.31961084    -0.05273535     0.27389879             34
1376320121.82343245    40.16167839    14.13330886    36.11000061    -0.30586263    -0.06059147     0.24497062             34
1376320123.83300781    40.16220799    14.13427193    36.25000000    -0.09764469    -0.04648807     0.03985335             34
1376320127.87600708    40.16187854    14.13388014    36.28999949     0.30689643    -0.01958374    -0.15477809             35
1376320129.83065796    40.16178459    14.13389664    36.12999916     0.43808668    -0.01749028     0.01922692             35
1376320131.82366943    40.16172279    14.13406824    35.82999945     0.54469765    -0.01002914     0.18464747             35
1376320133.82702637    40.16130274    14.13375776    35.51000118     0.53361808     0.00235391     0.22232140             35
1376320135.83279419    40.16060351    14.13282314    35.19999981     0.50823235     0.01497918     0.28307490             35
1376320138.00570679    40.16026986    14.13246605    34.86000061     0.40336790    -0.00686759     0.41389706             35
1376320139.83328962    40.16003394    14.13262122    34.53999996     0.32232306    -0.02375193     0.51500341             35
1376320141.84896851    40.15971583    14.13247680    34.24999952     0.32975526    -0.03333743     0.35254103             35
1376320143.82763672    40.15966749    14.13258064    34.01999950     0.34540990    -0.03920793     0.20736628             35
1376320145.88684082    40.16031314    14.13398929    33.82999897     0.38639089    -0.03663774     0.18746061             35
1376320147.82608032    40.16129279    14.13640359    33.55999947     0.42565736    -0.03054467     0.24127409             35
1376320149.82778931    40.16151797    14.13783546    33.22000027     0.44874196    -0.02152428     0.29620318             35
1376320151.83240461    40.16154147    14.13826973    32.90999889     0.44053787    -0.01395127     0.32284760             35
1376320153.82343245    40.16191460    14.13897013    32.63000011     0.42247202    -0.00631403     0.34817562             35
1376320156.02036238    40.16241787    14.13971244    32.30000019     0.37223554    -0.01259359     0.31709741             35
1376320157.83471680    40.16339440    14.14193827    32.01999903     0.33348974    -0.01743681     0.29312776             35
1376320159.86593628    40.16424063    14.14384701    31.81999922     0.37180715    -0.01566495     0.29872000             35
1376320161.83071899    40.16498042    14.14532638    31.54000044     0.39959525    -0.01437248     0.30282058             35
1376320163.90927839    40.16532490    14.14678101    31.22999907     0.42433780    -0.01257735     0.28225769             35
1376320165.82980347    40.16702937    14.14949788    30.94000101     0.44036714    -0.01118350     0.26025921             35
1376320167.82513428    40.17067305    14.15675807    30.62999964     0.42907160    -0.01371831     0.29597279             35
1376320169.82385254    40.17362449    14.16396726    30.26000023     0.40563423    -0.01762454     0.35245814             35
1376320171.83010864    40.17510867    14.16677984    29.92000103     0.38537821    -0.02230223     0.38233806             35
1376320173.83338118    40.17598229    14.16772531    29.63000059     0.38466900    -0.02513902     0.34449461             35
1376320175.82577515    40.17771814    14.17095353    29.36000109     0.38546175    -0.02755294     0.32097115             35
1376320177.82532454    40.17982946    14.17512828    29.04999971     0.39070250    -0.02624275     0.36898909             35
1376320179.83124495    40.18079559    14.17679214    28.68000031     0.39784340    -0.02445752     0.43441690             35
1376320181.93830061    40.18072542    14.17650319    28.36999893     0.41114688    -0.02267303     0.31489086             35
1376320183.83078003    40.17982798    14.17485477    28.11000109     0.42162987    -0.02127530     0.21938594             35
1376320185.83158064    40.17885440    14.17299426    27.76000023     0.41163438    -0.02388057     0.29239161             35
1376320187.83325911    40.17961959    14.17430733    27.36999989     0.40062278    -0.02647153     0.37678001             35
1376320189.83225203    40.18209509    14.17915399    27.06000090     0.39659232    -0.02685131     0.40465945             35
1376320191.83071899    40.18385733    14.18269544    26.77999973     0.39936327    -0.02546583     0.37954308             35
1376320193.83108521    40.18432837    14.18358561    26.41000032     0.40256902    -0.02557791     0.34447165             35
1376320195.83477783    40.18562645    14.18528597    26.05999947     0.40452551    -0.02753439     0.31644608             35
1376320197.83584595    40.18886803    14.19065746    25.78000069     0.40574934    -0.02930565     0.29580449             35
1376320199.96102905    40.19174868    14.19571511    25.46000004     0.40129019    -0.02752199     0.34447442             35
1376320201.83231306    40.19292220    14.19726358    25.09000063     0.39796042    -0.02623065     0.38122636             35
1376320203.82885742    40.19378615    14.19864448    24.76000071     0.39885861    -0.02802702     0.38590132             35
1376320205.82639265    40.19559279    14.20156073    24.44000006     0.39951002    -0.02932982     0.38929177             35
1376320207.84522200    40.19768634    14.20509641    24.11000013     0.40257209    -0.02677891     0.35200092             35
1376320209.83465576    40.19905126    14.20712499    23.78000021     0.40535988    -0.02399112     0.31519491             35
